project_start_date,reporting_construction_type,extended_affordability_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,all_counted_units,total_units
2019-09-30,0,0,0,0,0,0,3,3,7
2019-09-30,0,0,0,0,12,0,24,36,120
2019-09-30,1,0,0,0,1,0,0,1,1
2019-09-30,0,0,0,0,1,0,0,1,1
2019-09-30,0,0,0,0,1,0,0,1,1
2019-09-26,0,0,0,0,1,0,0,1,1
2019-09-26,1,0,0,0,94,0,278,372,374
2019-09-25,0,0,0,0,1,0,0,1,1
2019-09-23,1,0,27,10,2,1,0,41,41
2019-09-23,0,0,0,0,1,0,0,1,1
2019-09-19,0,0,0,0,0,0,3,3,8
2019-09-19,0,0,0,0,0,0,3,3,8
2019-09-17,1,0,0,0,2,0,0,2,2
2019-09-11,1,0,1,0,0,0,0,1,1
2019-09-09,0,0,0,0,0,0,3,3,9
2019-09-09,0,0,0,0,0,0,2,2,6
2019-09-06,1,0,0,6,6,0,0,12,12
2019-09-06,1,0,0,6,9,0,0,16,16
2019-09-06,1,0,2,3,3,0,0,9,9
2019-09-06,1,0,0,2,5,0,0,7,7
2019-09-06,1,0,9,14,5,1,0,30,30
2019-09-06,1,0,0,5,11,0,0,16,16
2019-09-06,0,0,0,0,0,0,6,6,20
2019-09-06,0,0,0,0,0,0,3,3,10
2019-09-06,0,0,0,0,1,0,0,1,1
2019-09-03,0,0,0,0,0,0,6,6,20
2019-08-30,1,0,40,10,2,0,0,54,54
2019-08-30,1,1,0,2,40,0,0,43,43
2019-08-30,0,0,0,0,1,0,0,1,1
2019-08-30,0,0,0,0,0,0,3,3,8
2019-08-30,0,0,0,0,5,0,0,5,24
2019-08-29,0,0,0,0,0,0,3,3,8
2019-08-29,0,0,0,0,0,0,3,3,8
2019-08-28,1,0,0,0,0,4,0,4,4
2019-08-28,0,0,0,0,0,0,3,3,8
2019-08-28,0,0,0,0,3,0,6,9,29
2019-08-27,0,0,0,0,0,0,3,3,10
2019-08-23,1,0,0,3,0,0,0,3,3
2019-08-23,0,0,0,0,0,0,3,3,10
2019-08-23,0,0,0,0,0,0,3,3,10
2019-08-19,1,1,0,18,33,0,0,52,52
2019-08-19,0,0,0,0,1,0,0,1,1
2019-08-19,0,0,0,0,1,0,0,1,9
2019-08-19,0,0,0,0,1,0,0,1,1
2019-08-19,0,0,0,0,0,0,3,3,8
2019-08-16,0,0,0,0,0,0,3,3,10
2019-08-16,0,0,0,0,0,0,16,16,53
2019-08-15,0,0,79,0,0,0,0,80,80
2019-08-15,0,0,0,0,0,0,3,3,7
2019-08-14,0,0,0,0,0,0,6,6,17
2019-08-13,0,0,0,0,0,0,3,3,8
2019-08-13,0,0,0,0,0,0,3,3,10
2019-08-12,1,0,0,2,0,0,0,2,2
2019-08-09,0,0,0,0,1,0,0,1,1
2019-08-09,0,0,0,0,0,0,6,6,18
2019-08-07,0,0,0,0,3,0,0,3,15
2019-08-02,1,0,0,1,0,0,0,1,1
2019-08-02,0,0,0,0,0,0,1,1,1
2019-08-02,0,0,0,0,0,0,4,4,15
2019-08-01,0,0,0,0,0,0,9,9,27
2019-07-31,1,0,2,0,0,0,0,2,2
2019-07-31,0,0,0,0,1,0,0,1,1
2019-07-31,0,0,0,0,0,0,4,4,12
2019-07-31,0,0,0,0,0,0,9,9,27
2019-07-30,0,0,0,55,24,0,0,79,80
2019-07-29,0,0,0,0,0,0,3,3,7
2019-07-26,0,0,0,0,0,0,3,3,8
2019-07-26,0,0,0,0,0,0,3,3,8
2019-07-25,1,0,66,21,20,0,0,108,108
2019-07-25,0,0,0,0,0,0,3,3,10
2019-07-24,0,0,0,0,1,0,0,1,1
2019-07-23,0,0,0,0,0,2,0,2,6
2019-07-22,1,1,15,2,3,3,0,24,24
2019-07-22,1,1,29,9,3,0,0,42,42
2019-07-22,1,1,7,0,1,1,0,9,9
2019-07-22,1,1,2,1,1,0,0,4,4
2019-07-22,1,1,14,5,3,2,0,24,24
2019-07-22,1,1,14,9,3,2,0,29,29
2019-07-22,1,1,15,4,0,0,1,21,21
2019-07-22,1,1,23,5,0,3,0,31,31
2019-07-22,1,1,31,7,4,1,1,45,45
2019-07-19,0,0,0,0,1,0,0,1,1
2019-07-19,0,0,0,0,1,0,0,1,1
2019-07-19,0,0,0,0,0,0,3,3,7
2019-07-19,0,0,0,0,0,0,3,3,8
2019-07-17,0,0,0,0,0,0,3,3,8
2019-07-17,0,0,0,0,0,0,3,3,10
2019-07-16,0,0,0,0,0,0,2,2,6
2019-07-16,0,0,0,0,0,0,2,2,6
2019-07-15,0,0,0,0,0,0,7,7,21
2019-07-12,0,0,0,0,0,0,3,3,8
2019-07-12,0,0,0,0,0,0,8,8,25
2019-07-11,0,0,0,0,0,0,18,18,58
2019-07-10,0,0,0,0,1,0,0,1,1
2019-07-08,0,0,0,0,0,0,4,4,12
2019-07-03,0,0,0,0,0,0,4,4,13
2019-07-03,0,0,0,0,0,0,3,3,7
2019-07-02,1,0,0,0,0,20,0,20,20
2019-07-02,0,0,0,0,0,0,10,10,31
2019-07-02,0,0,0,0,0,0,8,8,25
2019-06-28,1,0,74,352,0,0,0,426,426
2019-06-28,1,0,66,310,0,0,0,376,376
2019-06-28,1,0,68,327,0,0,0,396,396
2019-06-28,1,0,69,326,0,0,0,396,396
2019-06-28,0,0,75,0,124,0,0,200,200
2019-06-28,1,1,0,3,12,0,0,15,15
2019-06-28,1,1,0,10,5,0,0,16,16
2019-06-28,1,0,0,13,2,0,0,15,15
2019-06-28,1,0,4,6,3,0,0,13,13
2019-06-28,1,0,3,11,2,0,0,16,16
2019-06-28,1,0,1,8,1,0,0,10,10
2019-06-28,1,0,6,2,1,0,0,9,9
2019-06-28,1,0,3,10,3,0,0,16,16
2019-06-28,1,0,0,14,5,0,0,20,20
2019-06-28,1,0,1,7,2,0,0,10,10
2019-06-28,1,0,0,9,1,0,0,10,10
2019-06-28,1,0,1,9,0,0,0,10,10
2019-06-28,1,0,1,7,2,0,0,10,10
2019-06-28,1,0,5,4,1,0,0,10,10
2019-06-28,1,0,0,9,1,0,0,10,10
2019-06-28,1,0,0,8,2,0,0,10,10
2019-06-28,1,0,0,9,0,0,0,10,10
2019-06-28,1,0,2,16,0,0,0,18,18
2019-06-28,1,1,0,2,9,7,0,18,18
2019-06-28,0,0,50,19,0,0,0,70,70
2019-06-28,0,0,63,0,0,0,0,63,63
2019-06-28,1,1,10,3,31,0,0,45,45
2019-06-28,1,1,0,9,39,0,0,49,49
2019-06-28,1,1,1,6,13,0,0,21,21
2019-06-28,1,1,0,6,15,0,0,21,21
2019-06-28,1,0,0,6,3,15,0,24,24
2019-06-28,1,0,0,5,10,9,0,24,24
2019-06-28,1,0,0,3,2,18,0,24,24
2019-06-28,1,1,0,28,0,0,0,29,29
2019-06-28,1,1,1,20,3,0,0,24,24
2019-06-28,1,1,4,14,0,0,0,18,18
2019-06-28,1,1,0,0,3,0,12,16,43
2019-06-28,1,1,239,6,2,3,27,278,278
2019-06-28,1,1,157,8,2,0,0,168,168
2019-06-28,0,0,0,0,0,0,11,11,35
2019-06-28,0,0,0,0,0,0,7,7,21
2019-06-28,1,0,0,0,0,3,0,3,3
2019-06-28,1,0,0,0,0,2,0,2,2
2019-06-28,1,0,0,0,2,0,0,2,2
2019-06-28,1,0,0,2,0,0,0,2,2
2019-06-28,1,0,0,0,2,0,0,2,2
2019-06-28,1,0,0,0,0,1,0,1,1
2019-06-28,1,0,0,0,3,0,0,3,3
2019-06-27,0,0,36,36,110,0,0,183,183
2019-06-27,0,0,83,54,86,52,0,276,276
2019-06-27,0,0,25,18,22,20,0,85,85
2019-06-27,0,0,62,51,136,0,0,250,250
2019-06-27,1,1,174,23,10,1,0,208,208
2019-06-27,1,1,69,14,7,1,1,92,92
2019-06-27,1,1,157,30,15,4,1,208,208
2019-06-27,1,1,120,24,3,1,0,148,148
2019-06-27,0,0,30,24,64,0,0,118,118
2019-06-27,1,0,0,3,2,0,0,5,5
2019-06-27,1,0,0,9,6,0,0,16,16
2019-06-27,1,0,1,10,5,0,0,16,16
2019-06-27,1,0,1,5,3,0,0,9,9
2019-06-27,1,0,0,4,2,0,0,6,6
2019-06-27,1,0,2,2,0,0,0,4,4
2019-06-27,1,0,0,2,4,0,0,6,6
2019-06-27,1,0,0,2,2,0,0,4,4
2019-06-27,1,0,0,3,1,0,0,4,4
2019-06-27,1,0,1,5,0,0,0,6,6
2019-06-27,1,0,2,4,0,0,0,7,7
2019-06-27,1,0,2,1,1,0,0,4,4
2019-06-27,1,0,1,3,0,0,0,4,4
2019-06-27,1,0,1,3,0,0,0,4,4
2019-06-27,1,0,0,19,16,0,0,36,36
2019-06-27,1,0,1,3,4,0,0,8,8
2019-06-27,1,0,5,4,5,1,0,15,15
2019-06-27,1,0,0,9,0,0,0,9,9
2019-06-27,1,0,2,0,1,0,0,3,3
2019-06-27,1,0,1,4,1,0,0,6,6
2019-06-27,1,0,0,3,1,0,0,4,4
2019-06-27,1,0,1,1,1,0,0,3,3
2019-06-27,1,0,0,4,0,0,0,4,4
2019-06-27,1,0,0,2,1,0,0,3,3
2019-06-27,1,0,1,3,0,0,0,4,4
2019-06-27,1,0,0,4,7,0,0,11,11
2019-06-27,1,0,2,1,4,1,0,8,8
2019-06-27,1,0,0,2,1,0,0,3,3
2019-06-27,1,0,0,2,2,0,0,4,4
2019-06-27,1,0,0,7,7,0,0,15,15
2019-06-27,1,0,1,1,2,0,0,4,4
2019-06-27,1,0,0,5,1,0,0,6,6
2019-06-27,1,0,3,2,1,0,0,6,6
2019-06-27,1,0,1,3,1,0,0,6,6
2019-06-27,1,0,0,3,0,0,0,3,3
2019-06-27,1,0,1,3,0,0,0,4,4
2019-06-27,1,0,0,4,0,0,0,4,4
2019-06-27,1,0,1,1,1,1,0,4,4
2019-06-27,1,0,0,6,3,0,0,9,9
2019-06-27,1,0,0,5,1,0,0,6,6
2019-06-27,1,0,0,1,7,0,0,8,8
2019-06-27,1,0,1,2,1,0,0,4,4
2019-06-27,1,0,1,13,5,0,0,20,20
2019-06-27,1,0,0,2,2,0,0,4,4
2019-06-27,1,0,1,2,0,0,0,3,3
2019-06-27,1,0,0,7,1,0,0,8,8
2019-06-27,1,0,0,4,4,0,0,8,8
2019-06-27,1,0,0,2,1,0,0,3,3
2019-06-27,1,0,0,2,2,0,0,4,4
2019-06-27,1,0,0,9,3,0,0,12,12
2019-06-27,1,0,1,4,1,0,0,6,6
2019-06-27,1,0,1,9,2,0,0,12,12
2019-06-27,1,0,0,8,3,0,0,12,12
2019-06-27,1,0,1,5,2,0,0,8,8
2019-06-27,1,0,0,6,1,0,0,7,7
2019-06-27,1,0,0,3,5,0,0,8,8
2019-06-27,1,0,0,3,0,0,0,3,3
2019-06-27,1,0,3,3,0,0,0,6,6
2019-06-27,1,0,3,2,1,0,0,6,6
2019-06-27,1,0,0,0,3,0,0,3,3
2019-06-27,1,0,0,2,1,0,0,3,3
2019-06-27,1,0,1,2,0,0,0,3,3
2019-06-27,1,0,0,3,0,0,0,4,4
2019-06-27,1,0,1,5,1,0,0,8,8
2019-06-27,1,0,1,2,0,0,0,3,3
2019-06-27,1,0,1,4,1,0,0,6,6
2019-06-27,1,0,1,4,1,0,0,6,6
2019-06-27,1,0,1,1,1,0,0,4,4
2019-06-27,1,0,3,2,1,0,0,6,6
2019-06-27,1,0,3,4,1,0,0,8,8
2019-06-27,1,0,0,4,1,0,0,5,5
2019-06-27,1,0,3,0,0,0,0,3,3
2019-06-27,1,0,0,5,1,0,0,7,7
2019-06-27,1,0,0,2,1,0,0,3,3
2019-06-27,1,0,1,2,2,0,0,5,5
2019-06-27,1,0,0,5,2,1,0,8,8
2019-06-27,1,0,1,2,1,0,0,4,4
2019-06-27,1,0,1,2,1,0,0,4,4
2019-06-27,1,0,3,3,0,0,0,6,6
2019-06-27,1,0,9,10,2,0,0,21,21
2019-06-27,1,0,9,10,1,0,0,21,21
2019-06-27,0,0,105,0,69,0,0,175,175
2019-06-27,1,0,0,68,123,6,0,198,198
2019-06-27,0,0,0,0,0,0,3,3,7
2019-06-27,0,0,0,0,0,0,2,2,18
2019-06-27,0,0,0,0,0,0,3,3,3
2019-06-27,0,0,0,0,0,0,2,2,2
2019-06-27,1,0,0,0,0,2,0,2,2
2019-06-26,0,0,19,37,37,90,0,183,183
2019-06-26,0,0,14,29,28,72,0,144,144
2019-06-26,0,0,11,23,23,58,0,115,115
2019-06-26,0,0,8,4,17,0,0,30,30
2019-06-26,1,1,0,0,87,14,0,102,102
2019-06-26,1,0,0,0,0,1,0,1,1
2019-06-26,1,0,0,1,0,0,0,1,1
2019-06-26,1,0,0,0,0,2,0,2,2
2019-06-25,0,0,67,34,76,0,0,178,178
2019-06-25,0,0,0,81,81,0,0,162,163
2019-06-25,1,1,0,20,291,88,0,400,400
2019-06-25,0,0,0,0,0,0,10,10,31
2019-06-25,0,0,0,0,0,0,3,3,7
2019-06-25,1,0,0,0,1,0,0,1,1
2019-06-25,1,0,0,0,1,0,0,1,1
2019-06-25,1,0,0,0,0,1,0,1,1
2019-06-24,0,0,0,0,10,5,0,15,50
2019-06-24,0,0,151,0,0,0,0,152,152
2019-06-24,1,0,2,3,1,0,0,6,6
2019-06-24,1,0,4,6,2,0,0,12,12
2019-06-21,1,0,1,107,0,0,0,109,109
2019-06-21,0,0,37,24,0,0,0,62,62
2019-06-21,1,0,0,2,0,0,0,2,2
2019-06-21,1,0,1,5,2,0,0,9,9
2019-06-21,1,0,0,3,3,0,0,6,6
2019-06-21,1,0,0,2,3,1,0,6,6
2019-06-21,1,0,0,0,6,0,0,6,6
2019-06-21,1,0,1,4,1,0,0,6,6
2019-06-21,1,0,1,3,5,1,0,10,10
2019-06-21,0,0,0,0,0,2,0,2,6
2019-06-21,1,0,0,0,1,0,0,1,1
2019-06-20,1,0,0,11,11,0,0,23,23
2019-06-20,1,0,1,10,12,0,0,23,23
2019-06-20,1,0,1,11,4,0,0,16,16
2019-06-20,1,0,3,9,2,0,0,14,14
2019-06-20,1,0,4,8,1,0,0,14,14
2019-06-20,1,0,3,10,1,0,0,14,14
2019-06-20,1,0,6,5,1,0,0,12,12
2019-06-20,1,0,0,5,8,0,0,14,14
2019-06-20,1,0,2,12,2,0,0,16,16
2019-06-20,1,0,25,4,0,0,0,29,29
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,2,0,0,2,2
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,7,1,0,8,8
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,10,0,0,10,10
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,7,1,0,8,8
2019-06-20,1,1,0,0,7,1,0,8,8
2019-06-20,1,1,0,0,7,1,0,8,8
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,1,2,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,7,1,0,8,8
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,1,1,0,2,2
2019-06-20,1,1,0,0,2,0,0,2,2
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,0,0,2,2
2019-06-20,1,1,0,0,1,1,0,2,2
2019-06-20,1,1,0,0,0,2,0,2,2
2019-06-20,1,1,0,0,1,2,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,1,2,0,3,3
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,7,1,0,8,8
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,9,0,0,9,9
2019-06-20,1,1,0,0,8,1,0,9,9
2019-06-20,1,1,0,0,9,0,0,9,9
2019-06-20,1,1,0,0,9,0,0,9,9
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,1,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,10,0,0,10,10
2019-06-20,1,1,0,0,10,0,0,10,10
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,2,0,0,2,2
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,8,0,0,8,8
2019-06-20,1,1,0,0,7,1,0,8,8
2019-06-20,1,1,0,0,2,0,0,2,2
2019-06-20,1,1,0,0,2,0,0,2,2
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,1,1,0,0,3,0,0,3,3
2019-06-20,0,0,0,0,1,0,0,1,1
2019-06-20,1,0,0,0,1,0,0,1,1
2019-06-19,1,0,0,10,0,0,0,10,10
2019-06-19,1,0,0,15,0,0,0,15,15
2019-06-19,1,0,0,16,0,0,0,16,16
2019-06-19,0,0,0,0,0,0,8,8,25
2019-06-19,0,0,0,0,1,0,0,1,1
2019-06-19,1,0,0,0,0,1,0,1,1
2019-06-19,1,0,0,0,0,1,0,1,1
2019-06-19,1,0,0,0,2,0,0,2,2
2019-06-18,0,0,0,0,0,0,6,6,18
2019-06-18,0,0,0,0,0,0,3,3,10
2019-06-17,1,0,0,43,4,0,0,48,48
2019-06-17,0,0,0,0,0,0,3,3,10
2019-06-17,0,0,0,0,0,0,3,3,8
2019-06-17,0,0,0,0,1,0,0,1,1
2019-06-14,0,0,0,94,94,46,0,234,931
2019-06-14,0,0,0,0,2,0,0,2,7
2019-06-14,0,0,0,0,0,0,6,6,17
2019-06-14,1,0,0,1,0,0,0,1,1
2019-06-14,1,0,0,0,2,0,0,2,2
2019-06-13,1,0,4,2,0,0,0,6,6
2019-06-13,1,1,0,3,8,7,5,24,24
2019-06-13,1,1,0,2,2,9,3,16,16
2019-06-13,1,1,0,3,0,6,0,9,9
2019-06-13,1,1,0,5,1,1,2,9,9
2019-06-13,1,1,0,2,1,4,3,10,10
2019-06-13,1,1,0,3,2,3,1,9,9
2019-06-13,1,1,0,4,0,3,1,8,8
2019-06-13,1,1,0,0,4,4,1,9,9
2019-06-13,1,1,0,4,0,3,2,9,9
2019-06-13,1,1,0,5,0,1,2,8,8
2019-06-13,1,1,0,1,1,5,3,10,10
2019-06-13,1,1,0,1,1,8,0,10,10
2019-06-13,1,1,0,3,2,8,3,16,16
2019-06-13,1,1,2,1,0,5,2,10,10
2019-06-13,1,1,5,0,0,6,11,23,23
2019-06-13,1,1,0,9,5,7,0,22,22
2019-06-13,1,1,0,4,3,13,2,22,22
2019-06-13,1,1,2,12,22,8,4,49,49
2019-06-13,1,1,1,10,32,7,5,56,56
2019-06-13,1,1,1,19,19,4,0,44,44
2019-06-13,1,1,3,11,17,4,3,39,39
2019-06-13,1,1,4,16,17,13,4,55,55
2019-06-13,1,1,2,17,10,8,1,38,38
2019-06-13,1,1,1,19,12,5,1,38,38
2019-06-13,1,1,11,26,9,4,1,52,52
2019-06-13,1,1,1,3,19,23,2,49,49
2019-06-13,0,0,0,0,0,0,3,3,8
2019-06-13,0,0,0,0,0,0,10,10,32
2019-06-13,1,0,0,0,0,2,0,2,2
2019-06-13,1,0,2,0,0,0,0,2,2
2019-06-12,1,1,3,10,24,0,0,38,38
2019-06-12,1,1,2,11,31,0,0,45,45
2019-06-12,1,1,0,4,26,0,0,31,31
2019-06-12,1,1,0,7,23,0,0,30,30
2019-06-12,1,1,0,10,55,0,0,66,66
2019-06-12,0,0,0,0,0,0,3,3,10
2019-06-12,0,0,0,0,1,0,0,1,1
2019-06-12,1,0,0,0,1,0,0,1,1
2019-06-11,0,0,0,0,0,0,3,3,10
2019-06-11,0,0,0,0,0,0,9,9,28
2019-06-11,1,0,0,0,1,0,0,1,1
2019-06-11,1,0,0,0,1,0,0,1,1
2019-06-11,1,0,0,0,1,0,0,1,1
2019-06-10,0,0,0,0,0,0,3,3,9
2019-06-10,0,0,0,0,0,0,3,3,9
2019-06-10,1,0,0,0,0,3,0,3,3
2019-06-07,0,0,0,0,0,0,6,6,20
2019-06-07,1,0,0,0,0,1,0,1,1
2019-06-07,1,0,0,0,2,0,0,2,2
2019-06-06,0,0,0,0,42,0,65,107,414
2019-06-06,0,0,0,0,0,0,2,2,7
2019-06-06,0,0,0,0,0,0,3,3,10
2019-06-05,0,0,0,0,0,0,32,32,105
2019-06-05,0,0,0,0,0,0,3,3,9
2019-06-05,1,0,0,0,0,1,0,1,1
2019-06-05,1,0,0,0,2,0,0,2,2
2019-06-04,0,0,0,0,0,0,3,3,8
2019-06-04,0,0,0,0,0,0,3,3,8
2019-06-03,1,0,0,0,4,0,0,4,4
2019-06-03,0,0,0,0,0,0,3,3,8
2019-06-03,0,0,0,0,0,2,0,2,6
2019-06-03,1,0,0,0,0,2,0,2,2
2019-05-31,0,0,0,0,9,0,0,9,160
2019-05-31,0,0,0,0,0,0,7,7,22
2019-05-31,1,0,0,0,1,0,0,1,1
2019-05-31,1,0,1,0,0,0,0,1,1
2019-05-30,0,0,0,0,1,0,0,1,1
2019-05-29,0,0,0,0,6,0,0,6,80
2019-05-29,1,0,0,0,88,1,0,90,90
2019-05-29,0,0,0,0,1,0,0,1,1
2019-05-29,1,0,0,0,0,2,0,2,2
2019-05-28,1,0,0,0,0,2,0,2,2
2019-05-24,0,0,0,0,0,0,3,3,8
2019-05-23,0,0,0,0,1,0,0,1,1
2019-05-22,1,0,5,42,37,7,0,92,92
2019-05-22,1,0,0,0,3,0,0,3,3
2019-05-22,0,0,0,0,1,0,0,1,1
2019-05-21,0,0,0,0,0,0,2,2,6
2019-05-21,0,0,0,0,0,0,3,3,10
2019-05-20,0,0,0,0,0,0,11,11,36
2019-05-20,0,0,0,0,0,0,3,3,7
2019-05-19,1,0,0,7,11,0,0,18,18
2019-05-19,1,0,0,6,12,0,0,18,18
2019-05-19,1,0,0,4,14,0,0,18,18
2019-05-19,1,0,0,5,19,0,0,24,24
2019-05-19,1,0,0,4,18,0,0,22,22
2019-05-19,1,0,0,2,20,0,0,22,22
2019-05-19,1,0,1,3,18,0,0,22,22
2019-05-19,1,0,0,1,17,0,0,18,18
2019-05-19,1,0,0,1,17,0,0,18,18
2019-05-19,1,0,0,2,16,0,0,18,18
2019-05-17,1,0,0,0,0,3,0,3,3
2019-05-17,0,0,0,0,1,0,0,1,1
2019-05-17,0,0,0,0,0,0,3,3,8
2019-05-17,0,0,0,0,0,0,3,3,8
2019-05-16,1,0,16,310,104,0,0,431,431
2019-05-16,0,0,0,0,0,0,3,3,10
2019-05-16,0,0,0,0,6,0,0,6,27
2019-05-15,0,0,0,0,1,0,0,1,1
2019-05-15,0,0,0,0,1,0,0,1,1
2019-05-14,0,0,0,0,0,0,6,6,20
2019-05-13,0,0,0,0,0,0,5,5,16
2019-05-10,0,0,0,0,0,0,7,7,22
2019-05-10,0,0,0,0,0,0,12,12,38
2019-05-07,1,1,1,5,45,0,0,52,52
2019-05-07,1,1,2,12,34,0,0,49,49
2019-05-07,1,1,1,10,22,0,0,34,34
2019-05-07,1,1,1,14,48,0,0,63,63
2019-05-07,1,1,0,11,26,0,0,37,37
2019-05-07,1,1,1,11,47,0,0,59,59
2019-05-07,1,1,0,5,8,0,0,13,13
2019-05-07,1,1,0,15,15,0,0,31,31
2019-05-06,1,1,135,196,4,0,0,336,353
2019-05-03,0,0,0,18,27,44,0,90,90
2019-05-02,0,0,0,0,1,0,0,1,1
2019-05-01,0,0,1,0,0,0,0,1,1
2019-05-01,0,0,0,0,0,0,5,5,16
2019-05-01,0,0,0,0,0,0,3,3,14
2019-05-01,0,0,0,0,0,0,2,2,2
2019-04-30,1,1,47,7,5,1,0,60,60
2019-04-30,0,0,0,0,1,0,0,1,1
2019-04-30,0,0,0,0,0,0,3,3,10
2019-04-30,0,0,0,0,0,0,4,4,11
2019-04-29,1,0,0,0,111,0,0,111,113
2019-04-29,0,0,0,0,0,0,3,3,9
2019-04-29,0,0,0,0,0,0,3,3,9
2019-04-26,0,0,22,66,87,42,0,218,218
2019-04-26,0,0,0,0,1,0,0,1,1
2019-04-26,0,0,0,0,0,0,3,3,8
2019-04-25,0,0,50,49,112,37,0,249,249
2019-04-25,0,0,0,0,2,0,0,2,49
2019-04-24,0,0,0,0,0,0,18,18,375
2019-04-22,0,0,0,0,1,0,0,1,1
2019-04-18,0,0,0,0,8,0,0,8,8
2019-04-18,0,0,2,3,3,0,0,8,8
2019-04-18,0,0,1,3,4,0,0,8,8
2019-04-18,0,0,2,1,5,0,0,8,8
2019-04-18,0,0,2,3,2,0,0,8,8
2019-04-18,0,0,0,0,8,0,0,8,8
2019-04-18,0,0,2,2,4,0,0,8,8
2019-04-18,0,0,0,0,8,0,0,8,8
2019-04-18,0,0,2,3,3,0,0,8,8
2019-04-18,0,0,2,1,5,0,0,8,8
2019-04-18,0,0,3,2,3,0,0,8,8
2019-04-18,0,0,0,0,8,0,0,8,8
2019-04-18,0,0,0,0,8,0,0,8,8
2019-04-18,0,0,2,2,4,0,0,8,8
2019-04-18,0,0,0,0,8,0,0,8,8
2019-04-18,0,0,2,3,3,0,0,8,8
2019-04-18,0,0,0,0,8,0,0,8,8
2019-04-18,0,0,2,3,3,0,0,8,8
2019-04-18,0,0,2,3,3,0,0,8,8
2019-04-18,0,0,0,0,8,0,0,8,8
